Brand,Product Name,Category,Original Price (AUD),Resale Price (AUD),Condition,Region,Season Sold,Days on Market,Date Listed,Value Retention
Gucci,Ophidia Tote,Handbags,17754.0,13720.12,Excellent,Melbourne,Winter,104,2023-11-01,77.28
Gucci,Dionysus,Handbags,7561.0,5059.25,Very Good,Unknown,Spring,72,2024-11-29,66.91
Gucci,Dionysus,Handbags,7561.0,4690.5,Very Good,Adelaide,Autumn,117,2023-03-07,62.04
Chanel,Boy Bag,Handbags,4436.0,2586.9,Very Good,Melbourne,Winter,93,2024-09-24,58.32
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3029.01,Excellent,Sydney,Autumn,106,2024-05-30,48.94
Rolex,Datejust,Watches,11758.0,9657.15,Good,Melbourne,Spring,80,2023-07-08,82.13
Chanel,Gabrielle Hobo,Handbags,2212.0,1319.07,Fair,Sydney,Autumn,129,2023-01-21,59.63
Balenciaga,City Bag,Handbags,17610.0,15446.78,Poor,Unknown,Winter,135,2023-10-23,87.72
Cartier,Tank Watch,Jewelry,12098.0,9538.74,Excellent,Brisbane,Autumn,43,2024-11-07,78.85
Fendi,Sunshine Shopper,Handbags,13381.0,7745.09,Poor,Melbourne,Spring,24,2023-03-04,57.88
Balenciaga,Le Cagole,Handbags,10735.0,14508.84,Good,Melbourne,Spring,62,2024-01-26,135.15
Balenciaga,Hourglass Bag,Handbags,8398.0,3904.79,Excellent,Melbourne,Autumn,103,2024-06-07,46.5
Fendi,Peekaboo,Handbags,10980.0,7346.03,Good,Brisbane,Spring,161,2023-09-25,66.9
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3559.34,Fair,Sydney,Summer,14,2023-11-15,57.51
Hermès,Birkin 25,Handbags,17479.0,9930.28,Poor,Adelaide,Winter,50,2024-11-15,56.81
Dior,Lady Dior,Handbags,14502.0,6365.76,Poor,Sydney,Autumn,129,2024-12-21,43.9
Chanel,Boy Bag,Handbags,4436.0,3148.2,Poor,Adelaide,Winter,160,2023-07-30,70.97
Chanel,Gabrielle Hobo,Handbags,2212.0,1981.96,Poor,Perth,Autumn,30,2024-09-24,89.6
Hermès,Birkin 25,Handbags,17479.0,13734.2,Good,Brisbane,Summer,153,2024-04-14,78.58
Fendi,Mon Tresor,Handbags,6671.0,2706.25,Very Good,Sydney,Summer,65,2024-02-07,40.57
Hermès,Birkin 25,Handbags,17479.0,13275.5,Very Good,Brisbane,Winter,110,2024-01-14,75.95
Cartier,Trinity Ring,Jewelry,7083.0,3682.86,Very Good,Melbourne,Winter,124,2024-08-30,52.0
Hermès,Evelyne III,Handbags,14971.0,12335.68,Excellent,Brisbane,Autumn,164,2023-03-28,82.4
Cartier,Panthère Watch,Jewelry,5150.0,4578.28,Fair,Melbourne,Summer,63,2024-09-23,88.9
Rolex,Submariner,Watches,13875.0,8489.06,Good,Brisbane,Spring,127,2023-08-10,61.18
Gucci,Dionysus,Handbags,7561.0,4619.94,Very Good,Unknown,Winter,127,2024-07-18,61.1
Hermès,Constance,Handbags,10442.0,13406.59,Very Good,Sydney,Summer,150,2023-03-07,128.39
Hermès,Birkin 25,Handbags,17479.0,10218.29,Unknown,Sydney,Summer,83,2024-09-03,58.46
Rolex,Submariner,Watches,13875.0,7013.11,Poor,Perth,Autumn,115,2023-12-23,50.54
Balenciaga,Neo Classic,Handbags,13397.0,11508.36,Excellent,Adelaide,Winter,12,2023-10-04,85.9
Fendi,Sunshine Shopper,Handbags,13381.0,10464.66,Good,Adelaide,Autumn,160,2023-04-30,78.21
Chanel,Boy Bag,Handbags,4436.0,2385.46,Unknown,Sydney,Autumn,16,2024-02-16,53.78
Chanel,Boy Bag,Handbags,4436.0,1801.45,Excellent,Melbourne,Autumn,13,2023-07-28,40.61
Dior,Saddle Bag,Handbags,7125.0,3541.72,Fair,Unknown,Autumn,142,2023-01-20,49.71
Prada,Re-Edition 2005,Handbags,17035.0,15300.04,Unknown,Perth,Autumn,73,2024-08-05,89.82
Fendi,Peekaboo,Handbags,10980.0,9349.52,Excellent,Melbourne,Winter,19,2024-07-31,85.15
Rolex,Datejust,Watches,11758.0,4737.56,Fair,Melbourne,Autumn,173,2023-08-15,40.29
Prada,Double Tote,Handbags,17680.0,23533.68,Excellent,Melbourne,Summer,18,2024-04-22,133.11
Fendi,Mon Tresor,Handbags,6671.0,3060.29,Very Good,Unknown,Winter,142,2023-06-19,45.87
Rolex,Explorer,Watches,5642.0,2470.12,Good,Perth,Winter,77,2024-12-16,43.78
Chanel,Coco Handle,Handbags,7983.0,11603.04,Excellent,Brisbane,Winter,86,2023-07-07,145.35
Gucci,Dionysus,Handbags,7561.0,4160.41,Unknown,Unknown,Winter,12,2024-06-13,55.02
Balenciaga,Le Cagole,Handbags,10735.0,5781.78,Fair,Melbourne,Autumn,150,2024-12-11,53.86
Dior,Book Tote,Handbags,11497.0,10055.65,Very Good,Perth,Spring,53,2024-12-28,87.46
Cartier,Panthère Watch,Jewelry,5150.0,4189.7,Excellent,Melbourne,Summer,26,2023-06-11,81.35
Dior,Book Tote,Handbags,11497.0,6391.01,Unknown,Unknown,Autumn,141,2024-02-03,55.59
Fendi,Sunshine Shopper,Handbags,13381.0,11677.37,Poor,Brisbane,Summer,37,2024-12-30,87.27
Rolex,Explorer,Watches,5642.0,2321.42,Fair,Unknown,Spring,10,2024-06-02,41.15
Dior,Lady Dior,Handbags,14502.0,21743.22,Very Good,Sydney,Spring,177,2024-02-28,149.93
Prada,Re-Edition 2005,Handbags,17035.0,14514.95,Excellent,Adelaide,Summer,62,2023-11-09,85.21
Prada,Galleria,Handbags,13165.0,5606.28,Unknown,Melbourne,Autumn,121,2023-07-13,42.58
Rolex,Datejust,Watches,11758.0,14337.29,Poor,Unknown,Autumn,81,2023-06-23,121.94
Cartier,Tank Watch,Jewelry,12098.0,6546.45,Excellent,Melbourne,Summer,21,2023-06-26,54.11
Rolex,Explorer,Watches,5642.0,2447.91,Fair,Perth,Autumn,47,2023-03-15,43.39
Prada,Cleo Shoulder Bag,Handbags,16598.0,7426.13,Very Good,Brisbane,Winter,109,2023-12-28,44.74
Rolex,Submariner,Watches,13875.0,10067.64,Fair,Brisbane,Summer,22,2023-08-02,72.56
Fendi,Mon Tresor,Handbags,6671.0,3206.97,Excellent,Melbourne,Autumn,61,2023-04-21,48.07
Prada,Galleria,Handbags,13165.0,9097.54,Excellent,Melbourne,Spring,82,2024-11-17,69.1
Prada,Galleria,Handbags,13165.0,9126.26,Good,Sydney,Summer,166,2024-02-04,69.32
Rolex,Datejust,Watches,11758.0,8481.89,Very Good,Melbourne,Spring,89,2024-07-22,72.14
Hermès,Evelyne III,Handbags,14971.0,7589.41,Poor,Adelaide,Spring,22,2024-03-08,50.69
Balenciaga,Neo Classic,Handbags,13397.0,5995.49,Poor,Perth,Autumn,29,2023-12-24,44.75
Chanel,Coco Handle,Handbags,7983.0,5124.12,Unknown,Adelaide,Spring,133,2024-03-07,64.19
Rolex,Submariner,Watches,13875.0,10264.5,Excellent,Perth,Summer,145,2023-06-13,73.98
Prada,Double Tote,Handbags,17680.0,11744.75,Excellent,Perth,Autumn,100,2024-03-23,66.43
Prada,Re-Edition 2005,Handbags,17035.0,10931.48,Unknown,Brisbane,Spring,127,2023-08-21,64.17
Fendi,Mon Tresor,Handbags,6671.0,5115.25,Excellent,Sydney,Winter,23,2024-10-08,76.68
Gucci,Marmont Mini,Handbags,10882.0,15126.64,Excellent,Melbourne,Spring,120,2024-08-30,139.01
Gucci,Dionysus,Handbags,7561.0,6128.05,Poor,Adelaide,Autumn,3,2023-10-19,81.05
Louis Vuitton,Alma BB,Handbags,5212.0,4038.35,Poor,Melbourne,Autumn,134,2023-06-06,77.48
Chanel,Coco Handle,Handbags,7983.0,5016.81,Poor,Perth,Autumn,59,2024-01-17,62.84
Rolex,Daytona,Watches,11085.0,7486.9,Poor,Melbourne,Winter,136,2024-09-25,67.54
Chanel,Boy Bag,Handbags,4436.0,2823.45,Excellent,Sydney,Autumn,156,2024-05-29,63.65
Chanel,Gabrielle Hobo,Handbags,2212.0,1584.02,Good,Melbourne,Winter,164,2023-09-18,71.61
Dior,Book Tote,Handbags,11497.0,17151.86,Very Good,Sydney,Autumn,126,2024-08-11,149.19
Cartier,Love Bracelet,Jewelry,3780.0,2267.64,Unknown,Sydney,Winter,150,2023-08-01,59.99
Balenciaga,Neo Classic,Handbags,13397.0,6816.66,Excellent,Brisbane,Winter,132,2024-02-25,50.88
Fendi,Peekaboo,Handbags,10980.0,6688.92,Good,Brisbane,Summer,177,2023-02-19,60.92
Hermès,Constance,Handbags,10442.0,8761.01,Very Good,Adelaide,Summer,169,2023-07-29,83.9
Dior,Dior Caro,Handbags,19849.0,27680.01,Poor,Brisbane,Spring,35,2024-05-12,139.45
Rolex,Explorer,Watches,5642.0,3170.72,Excellent,Perth,Winter,80,2024-02-28,56.2
Chanel,Boy Bag,Handbags,4436.0,2021.27,Very Good,Sydney,Autumn,170,2023-04-04,45.57
Louis Vuitton,Speedy 30,Handbags,3829.0,2400.3,Good,Unknown,Spring,110,2024-10-18,62.69
Prada,Re-Edition 2005,Handbags,17035.0,11451.46,Poor,Unknown,Summer,92,2023-12-15,67.22
Prada,Double Tote,Handbags,17680.0,14823.24,Very Good,Unknown,Spring,122,2024-05-28,83.84
Prada,Re-Edition 2005,Handbags,17035.0,13442.8,Fair,Perth,Spring,152,2024-01-14,78.91
Prada,Galleria,Handbags,13165.0,8263.6,Excellent,Melbourne,Spring,164,2024-10-31,62.77
Cartier,Panthère Watch,Jewelry,5150.0,3861.81,Poor,Unknown,Winter,94,2023-07-30,74.99
Hermès,Kelly 28,Handbags,17882.0,10854.14,Fair,Brisbane,Winter,93,2023-05-28,60.7
Chanel,Coco Handle,Handbags,7983.0,7190.56,Very Good,Sydney,Summer,54,2024-01-26,90.07
Prada,Double Tote,Handbags,17680.0,14870.73,Very Good,Perth,Winter,20,2023-05-08,84.11
Dior,Book Tote,Handbags,11497.0,7131.84,Very Good,Sydney,Summer,85,2023-01-30,62.03
Prada,Galleria,Handbags,13165.0,7762.76,Very Good,Perth,Spring,2,2024-01-14,58.97
Balenciaga,City Bag,Handbags,17610.0,7591.83,Poor,Sydney,Spring,97,2024-09-15,43.11
Cartier,Trinity Ring,Jewelry,7083.0,2881.88,Very Good,Unknown,Winter,65,2023-10-13,40.69
Balenciaga,Neo Classic,Handbags,13397.0,9401.24,Excellent,Adelaide,Winter,93,2023-07-18,70.17
Chanel,Boy Bag,Handbags,4436.0,2238.6,Fair,Melbourne,Winter,76,2024-09-23,50.46
Louis Vuitton,Speedy 30,Handbags,3829.0,2119.97,Good,Unknown,Winter,14,2024-08-29,55.37
Louis Vuitton,Alma BB,Handbags,5212.0,2940.94,Good,Adelaide,Spring,123,2024-08-17,56.43
Rolex,Explorer,Watches,5642.0,2766.73,Fair,Sydney,Summer,102,2024-05-30,49.04
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3171.81,Poor,Brisbane,Spring,135,2023-11-01,51.25
Gucci,Dionysus,Handbags,7561.0,3235.1,Excellent,Sydney,Spring,154,2024-02-23,42.79
Prada,Cleo Shoulder Bag,Handbags,16598.0,12788.16,Good,Brisbane,Autumn,36,2024-11-30,77.05
Cartier,Love Bracelet,Jewelry,3780.0,2614.98,Very Good,Sydney,Spring,70,2023-08-27,69.18
Balenciaga,Le Cagole,Handbags,10735.0,8714.16,Poor,Melbourne,Summer,50,2024-09-09,81.18
Balenciaga,Neo Classic,Handbags,13397.0,11664.01,Excellent,Melbourne,Spring,179,2023-12-28,87.06
Fendi,Sunshine Shopper,Handbags,13381.0,9599.91,Good,Adelaide,Autumn,25,2024-01-22,71.74
Chanel,Coco Handle,Handbags,7983.0,3576.36,Very Good,Adelaide,Summer,49,2024-12-14,44.8
Louis Vuitton,Capucines,Handbags,12981.0,8353.22,Unknown,Sydney,Spring,153,2023-04-22,64.35
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3446.67,Very Good,Melbourne,Winter,27,2024-06-05,55.69
Rolex,Datejust,Watches,11758.0,6407.07,Very Good,Adelaide,Spring,7,2023-03-27,54.49
Balenciaga,Hourglass Bag,Handbags,8398.0,6709.01,Poor,Melbourne,Summer,35,2024-02-19,79.89
Balenciaga,Neo Classic,Handbags,13397.0,8747.15,Excellent,Melbourne,Summer,136,2024-08-08,65.29
Louis Vuitton,Speedy 30,Handbags,3829.0,3278.84,Excellent,Perth,Spring,41,2023-08-19,85.63
Fendi,Baguette Bag,Handbags,16671.0,12157.82,Excellent,Sydney,Spring,72,2024-08-13,72.93
Hermès,Kelly 28,Handbags,17882.0,10348.77,Very Good,Perth,Spring,61,2024-04-09,57.87
Prada,Galleria,Handbags,13165.0,8716.31,Poor,Brisbane,Autumn,122,2024-12-27,66.21
Cartier,Trinity Ring,Jewelry,7083.0,6132.43,Unknown,Sydney,Winter,4,2024-10-28,86.58
Dior,Dior Caro,Handbags,19849.0,14149.85,Very Good,Adelaide,Summer,43,2024-09-07,71.29
Rolex,Submariner,Watches,13875.0,18839.54,Good,Perth,Summer,145,2023-01-04,135.78
Balenciaga,Neo Classic,Handbags,13397.0,7823.65,Excellent,Adelaide,Autumn,101,2024-02-10,58.4
Cartier,Tank Watch,Jewelry,12098.0,7929.25,Good,Brisbane,Summer,99,2023-05-10,65.54
Balenciaga,City Bag,Handbags,17610.0,8517.47,Poor,Unknown,Autumn,170,2024-10-09,48.37
Rolex,Submariner,Watches,13875.0,11369.72,Fair,Melbourne,Summer,156,2023-01-20,81.94
Rolex,Explorer,Watches,5642.0,3262.86,Unknown,Sydney,Summer,128,2024-09-17,57.83
Hermès,Kelly 28,Handbags,17882.0,9740.38,Fair,Perth,Autumn,12,2023-01-02,54.47
Prada,Re-Edition 2005,Handbags,17035.0,14262.69,Very Good,Sydney,Winter,117,2024-03-07,83.73
Hermès,Evelyne III,Handbags,14971.0,10646.44,Poor,Melbourne,Autumn,118,2024-12-06,71.11
Hermès,Kelly 28,Handbags,17882.0,12168.3,Poor,Brisbane,Summer,59,2024-07-09,68.05
Fendi,Baguette Bag,Handbags,16671.0,9287.58,Very Good,Brisbane,Winter,90,2024-09-06,55.71
Prada,Cleo Shoulder Bag,Handbags,16598.0,6869.64,Good,Adelaide,Spring,98,2024-02-22,41.39
Prada,Double Tote,Handbags,17680.0,9591.26,Very Good,Brisbane,Summer,30,2023-03-07,54.25
Dior,Lady Dior,Handbags,14502.0,10481.06,Unknown,Unknown,Spring,161,2024-09-24,72.27
Balenciaga,Le Cagole,Handbags,10735.0,5309.5,Excellent,Melbourne,Spring,33,2024-09-09,49.46
Chanel,Coco Handle,Handbags,7983.0,5123.43,Good,Perth,Spring,22,2024-01-12,64.18
Fendi,Mon Tresor,Handbags,6671.0,3099.09,Excellent,Melbourne,Autumn,97,2024-10-20,46.46
Chanel,Classic Flap Bag,Handbags,5006.0,3075.61,Good,Adelaide,Winter,88,2024-07-30,61.44
Prada,Galleria,Handbags,13165.0,10657.18,Unknown,Melbourne,Summer,60,2024-09-03,80.95
Louis Vuitton,Speedy 30,Handbags,3829.0,1588.22,Very Good,Adelaide,Winter,59,2023-12-04,41.48
Gucci,Ophidia Tote,Handbags,17754.0,13891.83,Unknown,Unknown,Summer,86,2023-02-12,78.25
Louis Vuitton,Capucines,Handbags,12981.0,10116.61,Excellent,Perth,Spring,85,2024-06-26,77.93
Gucci,Jackie 1961,Handbags,6447.0,4416.13,Very Good,Unknown,Autumn,18,2024-05-21,68.5
Dior,Lady Dior,Handbags,14502.0,12270.24,Poor,Unknown,Spring,159,2024-08-11,84.61
Rolex,Datejust,Watches,11758.0,8359.0,Unknown,Unknown,Winter,38,2023-03-13,71.09
Balenciaga,City Bag,Handbags,17610.0,14470.67,Fair,Perth,Spring,151,2023-12-07,82.17
Hermès,Kelly 28,Handbags,17882.0,13165.48,Very Good,Melbourne,Summer,90,2023-10-25,73.62
Fendi,Baguette Bag,Handbags,16671.0,6728.76,Poor,Perth,Winter,26,2023-08-29,40.36
Dior,Saddle Bag,Handbags,7125.0,3315.76,Good,Unknown,Winter,91,2024-08-11,46.54
Hermès,Birkin 25,Handbags,17479.0,8601.92,Poor,Brisbane,Summer,92,2023-04-25,49.21
Chanel,Classic Flap Bag,Handbags,5006.0,3690.78,Excellent,Sydney,Winter,103,2023-02-24,73.73
Gucci,Marmont Mini,Handbags,10882.0,5038.79,Very Good,Adelaide,Winter,172,2023-08-24,46.3
Prada,Re-Edition 2005,Handbags,17035.0,11348.98,Fair,Sydney,Summer,48,2024-10-02,66.62
Balenciaga,Le Cagole,Handbags,10735.0,9110.31,Excellent,Unknown,Summer,68,2024-05-13,84.87
Hermès,Birkin 25,Handbags,17479.0,7360.11,Very Good,Brisbane,Summer,178,2023-11-29,42.11
Dior,Book Tote,Handbags,11497.0,8656.32,Poor,Melbourne,Winter,130,2024-03-19,75.29
Fendi,Peekaboo,Handbags,10980.0,7903.98,Fair,Melbourne,Summer,102,2024-05-29,71.99
Balenciaga,Neo Classic,Handbags,13397.0,5746.04,Excellent,Melbourne,Winter,53,2024-09-20,42.89
Louis Vuitton,Alma BB,Handbags,5212.0,3402.57,Unknown,Perth,Autumn,119,2023-08-16,65.28
Dior,Dior Caro,Handbags,19849.0,16764.17,Unknown,Unknown,Autumn,166,2023-07-01,84.46
Dior,Lady Dior,Handbags,14502.0,12638.85,Fair,Melbourne,Autumn,67,2024-01-03,87.15
Louis Vuitton,Speedy 30,Handbags,3829.0,2523.38,Fair,Unknown,Spring,137,2024-07-06,65.9
Gucci,Dionysus,Handbags,7561.0,5036.35,Fair,Adelaide,Autumn,132,2024-03-27,66.61
Prada,Double Tote,Handbags,17680.0,7380.68,Fair,Sydney,Winter,47,2023-03-09,41.75
Prada,Re-Edition 2005,Handbags,17035.0,14324.93,Good,Melbourne,Winter,116,2024-10-01,84.09
Prada,Double Tote,Handbags,17680.0,12623.19,Poor,Sydney,Summer,31,2023-01-11,71.4
Chanel,Coco Handle,Handbags,7983.0,3295.39,Poor,Sydney,Spring,33,2023-06-25,41.28
Louis Vuitton,Alma BB,Handbags,5212.0,3478.1,Very Good,Brisbane,Winter,180,2024-08-10,66.73
Dior,Book Tote,Handbags,11497.0,8173.78,Poor,Adelaide,Summer,96,2024-07-14,71.09
Louis Vuitton,Capucines,Handbags,12981.0,9171.95,Unknown,Unknown,Summer,10,2024-04-09,70.66
Cartier,Trinity Ring,Jewelry,7083.0,5963.6,Unknown,Sydney,Autumn,117,2024-07-02,84.2
Gucci,Ophidia Tote,Handbags,17754.0,10624.69,Good,Sydney,Summer,119,2023-03-22,59.84
Cartier,Trinity Ring,Jewelry,7083.0,6217.66,Fair,Sydney,Autumn,66,2023-03-08,87.78
Chanel,Gabrielle Hobo,Handbags,2212.0,1743.6,Poor,Melbourne,Autumn,50,2024-03-29,78.82
Fendi,Peekaboo,Handbags,10980.0,6262.69,Fair,Sydney,Winter,64,2023-02-18,57.04
Hermès,Kelly 28,Handbags,17882.0,8382.56,Very Good,Brisbane,Autumn,53,2024-06-28,46.88
Rolex,Submariner,Watches,13875.0,8969.24,Excellent,Adelaide,Winter,167,2023-02-27,64.64
Cartier,Trinity Ring,Jewelry,7083.0,4593.88,Good,Sydney,Spring,104,2023-09-22,64.86
Balenciaga,City Bag,Handbags,17610.0,12888.04,Unknown,Unknown,Spring,163,2023-07-14,73.19
Hermès,Birkin 25,Handbags,17479.0,7186.22,Excellent,Brisbane,Autumn,125,2024-01-04,41.11
Hermès,Evelyne III,Handbags,14971.0,13301.27,Unknown,Sydney,Spring,67,2024-03-20,88.85
Rolex,Explorer,Watches,5642.0,3945.15,Fair,Brisbane,Autumn,23,2024-11-07,69.92
Chanel,Boy Bag,Handbags,4436.0,2237.22,Very Good,Sydney,Autumn,104,2023-08-31,50.43
Cartier,Panthère Watch,Jewelry,5150.0,3526.01,Excellent,Brisbane,Autumn,14,2023-03-09,68.47
Cartier,Panthère Watch,Jewelry,5150.0,2401.3,Fair,Melbourne,Winter,36,2023-09-21,46.63
Louis Vuitton,Speedy 30,Handbags,3829.0,2238.98,Very Good,Sydney,Winter,135,2023-03-15,58.47
Cartier,Trinity Ring,Jewelry,7083.0,3338.45,Unknown,Sydney,Autumn,108,2023-01-17,47.13
Rolex,Daytona,Watches,11085.0,7971.83,Excellent,Brisbane,Autumn,80,2023-08-28,71.92
Balenciaga,City Bag,Handbags,17610.0,23278.81,Very Good,Perth,Summer,108,2023-12-29,132.19
Balenciaga,Le Cagole,Handbags,10735.0,8004.92,Good,Melbourne,Summer,45,2023-05-21,74.57
Gucci,Dionysus,Handbags,7561.0,3310.25,Excellent,Perth,Spring,11,2024-09-24,43.78
Rolex,Datejust,Watches,11758.0,8769.74,Very Good,Unknown,Autumn,165,2024-10-23,74.59
Hermès,Evelyne III,Handbags,14971.0,9095.18,Unknown,Adelaide,Spring,136,2024-11-08,60.75
Fendi,Sunshine Shopper,Handbags,13381.0,11163.73,Excellent,Melbourne,Summer,10,2024-10-18,83.43
Louis Vuitton,Alma BB,Handbags,5212.0,3118.42,Unknown,Sydney,Autumn,177,2023-02-09,59.83
Dior,Book Tote,Handbags,11497.0,5308.52,Very Good,Adelaide,Winter,130,2023-04-23,46.17
Hermès,Constance,Handbags,10442.0,7558.84,Very Good,Brisbane,Summer,47,2024-03-26,72.39
Fendi,Baguette Bag,Handbags,16671.0,9882.99,Excellent,Adelaide,Winter,71,2023-11-04,59.28
Hermès,Kelly 28,Handbags,17882.0,19950.53,Good,Melbourne,Spring,160,2023-09-02,111.57
Gucci,Ophidia Tote,Handbags,17754.0,11975.22,Very Good,Perth,Spring,49,2024-12-30,67.45
Balenciaga,Le Cagole,Handbags,10735.0,7948.18,Excellent,Sydney,Autumn,25,2024-10-20,74.04
Louis Vuitton,Neverfull Tote,Handbags,6189.0,3113.28,Very Good,Perth,Summer,104,2024-10-19,50.3
Louis Vuitton,Capucines,Handbags,12981.0,10812.22,Poor,Perth,Summer,34,2023-02-06,83.29
Hermès,Birkin 25,Handbags,17479.0,15732.06,Fair,Adelaide,Autumn,72,2024-11-10,90.01
Cartier,Love Bracelet,Jewelry,3780.0,3006.88,Good,Sydney,Winter,145,2023-01-19,79.55
Balenciaga,Le Cagole,Handbags,10735.0,4757.43,Very Good,Adelaide,Summer,51,2023-05-08,44.32
Dior,Lady Dior,Handbags,14502.0,8312.7,Unknown,Sydney,Spring,91,2023-11-06,57.32
Prada,Double Tote,Handbags,17680.0,13940.52,Excellent,Perth,Spring,2,2023-10-13,78.85
Gucci,Marmont Mini,Handbags,10882.0,7830.47,Fair,Brisbane,Spring,102,2023-08-13,71.96
Hermès,Kelly 28,Handbags,17882.0,8138.36,Good,Adelaide,Winter,61,2024-05-28,45.51
Hermès,Birkin 25,Handbags,17479.0,12324.53,Very Good,Sydney,Autumn,167,2023-11-04,70.51
Rolex,Explorer,Watches,5642.0,4361.97,Very Good,Melbourne,Summer,166,2024-05-04,77.31
Fendi,Baguette Bag,Handbags,16671.0,8953.08,Very Good,Adelaide,Autumn,71,2024-11-01,53.7
Rolex,Explorer,Watches,5642.0,2961.68,Very Good,Unknown,Spring,90,2023-05-12,52.49
Dior,Book Tote,Handbags,11497.0,9418.71,Fair,Unknown,Summer,3,2024-08-04,81.92
Gucci,Ophidia Tote,Handbags,17754.0,9260.28,Fair,Adelaide,Winter,14,2023-03-25,52.16
Hermès,Constance,Handbags,10442.0,5193.67,Good,Perth,Summer,122,2023-09-15,49.74
Rolex,Datejust,Watches,11758.0,6378.37,Excellent,Sydney,Spring,103,2024-09-02,54.25
Prada,Cleo Shoulder Bag,Handbags,16598.0,10860.73,Good,Unknown,Autumn,122,2023-09-19,65.43
Fendi,Mon Tresor,Handbags,6671.0,5581.07,Unknown,Unknown,Autumn,41,2023-04-07,83.66
Balenciaga,Neo Classic,Handbags,13397.0,7229.31,Excellent,Brisbane,Summer,126,2024-12-12,53.96
Prada,Re-Edition 2005,Handbags,17035.0,14238.06,Good,Melbourne,Summer,74,2023-11-09,83.58
Fendi,Sunshine Shopper,Handbags,13381.0,9496.45,Unknown,Sydney,Summer,116,2024-04-25,70.97
Louis Vuitton,Alma BB,Handbags,5212.0,3201.04,Poor,Brisbane,Winter,131,2024-07-08,61.42
Fendi,Mon Tresor,Handbags,6671.0,5642.75,Excellent,Perth,Spring,107,2023-01-01,84.59
Gucci,Dionysus,Handbags,7561.0,3270.12,Fair,Unknown,Autumn,141,2023-06-07,43.25
Cartier,Love Bracelet,Jewelry,3780.0,2390.92,Unknown,Sydney,Spring,130,2023-01-15,63.25
Balenciaga,Hourglass Bag,Handbags,8398.0,7384.35,Very Good,Adelaide,Summer,104,2023-11-21,87.93
Chanel,Boy Bag,Handbags,4436.0,2106.55,Excellent,Melbourne,Winter,1,2024-06-02,47.49
Balenciaga,City Bag,Handbags,17610.0,8525.96,Poor,Melbourne,Winter,105,2024-12-12,48.42
Prada,Double Tote,Handbags,17680.0,7372.47,Unknown,Unknown,Winter,153,2024-01-20,41.7
Chanel,Boy Bag,Handbags,4436.0,2535.37,Unknown,Perth,Winter,3,2024-06-01,57.15
Fendi,Peekaboo,Handbags,10980.0,7460.72,Poor,Brisbane,Spring,139,2023-12-25,67.95
Balenciaga,City Bag,Handbags,17610.0,14156.33,Excellent,Sydney,Spring,176,2024-06-30,80.39
Dior,Saddle Bag,Handbags,7125.0,4448.71,Poor,Melbourne,Spring,37,2023-12-18,62.44
Gucci,Ophidia Tote,Handbags,17754.0,13418.03,Fair,Adelaide,Spring,68,2024-08-06,75.58
Hermès,Birkin 25,Handbags,17479.0,10772.57,Unknown,Melbourne,Summer,32,2023-09-20,61.63
Prada,Galleria,Handbags,13165.0,8626.61,Poor,Melbourne,Summer,162,2023-10-22,65.53
Prada,Galleria,Handbags,13165.0,8534.44,Good,Melbourne,Winter,103,2023-02-13,64.83
Rolex,Explorer,Watches,5642.0,4358.92,Very Good,Brisbane,Winter,152,2024-01-23,77.26
Louis Vuitton,Speedy 30,Handbags,3829.0,2202.96,Fair,Melbourne,Summer,114,2024-10-27,57.53
Dior,Book Tote,Handbags,11497.0,10194.49,Excellent,Sydney,Spring,104,2024-03-03,88.67
Chanel,Classic Flap Bag,Handbags,5006.0,4259.72,Excellent,Perth,Winter,56,2023-11-03,85.09
Louis Vuitton,Capucines,Handbags,12981.0,7256.85,Very Good,Sydney,Summer,129,2024-02-28,55.9
Prada,Re-Edition 2005,Handbags,17035.0,10170.94,Very Good,Adelaide,Spring,130,2024-01-10,59.71
Prada,Re-Edition 2005,Handbags,17035.0,8424.64,Poor,Sydney,Winter,64,2024-07-19,49.45
Louis Vuitton,Speedy 30,Handbags,3829.0,2566.62,Excellent,Sydney,Autumn,93,2024-05-25,67.03
Balenciaga,Neo Classic,Handbags,13397.0,11813.52,Excellent,Sydney,Summer,127,2024-12-22,88.18
Balenciaga,Le Cagole,Handbags,10735.0,4481.99,Very Good,Sydney,Winter,10,2024-09-11,41.75
Fendi,Baguette Bag,Handbags,16671.0,9242.55,Very Good,Sydney,Autumn,98,2024-03-05,55.44
Hermès,Kelly 28,Handbags,17882.0,9462.75,Unknown,Melbourne,Autumn,160,2024-03-24,52.92
Prada,Re-Edition 2005,Handbags,17035.0,7623.25,Unknown,Adelaide,Autumn,96,2023-12-22,44.75
Fendi,Sunshine Shopper,Handbags,13381.0,5454.31,Fair,Unknown,Spring,71,2023-03-07,40.76
Chanel,Gabrielle Hobo,Handbags,2212.0,1518.02,Fair,Perth,Summer,137,2024-03-14,68.63
Cartier,Trinity Ring,Jewelry,7083.0,3477.74,Very Good,Sydney,Spring,109,2023-10-21,49.1
Rolex,Explorer,Watches,5642.0,3707.07,Excellent,Brisbane,Winter,82,2023-02-02,65.7
