Brand,Product Name,Category,Original Price (AUD),Resale Price (AUD),Condition,Region,Season Sold,Days on Market,Date Listed
Prada,Galleria,Handbags,13082.0,7606.05,poor,unknown,Autumn,2,2023-10-26
Dior,Lady Dior,Handbags,14556.0,9415.37,New,Perth,Winter,171,2023-05-01
Cartier,Trinity Ring,Jewelry,7043.0,6009.1,Like New,Melb,Autumn,100,2023-03-28
Fendi,Mon Tresor,Handbags,6662.0,8137.02,Excell,Melb,Autumn,19,2023-06-03
Cartier,Tank Watch,Jewelry,12073.0,8003.61,Good,Sydney,Spring,127,2023-10-15
Prada,Re-Edition 2005,Handbags,17047.0,7583.09,Unknown,Melbourne,Autumn,35,2024-10-01
Balenciaga,Le Cagole,Handbags,10646.0,7495.61,Very Good,Perth,Summer,177,2023-09-20
Hermès,Birkin 25,Handbags,17460.0,8784.2,Excell,unknown,Summer,168,2023-06-26
Rolex,Submariner,Watches,13808.0,9676.89,Excell,Sydney,Winter,180,2024-10-29
Hermès,Constance,Handbags,10447.0,5542.01,Like New,Melb,Winter,104,2023-05-02
Prada,Re-Edition 2005,Handbags,16949.0,13711.5,Unknown,unknown,Summer,125,2023-03-25
Dior,Book Tote,Handbags,11418.0,6885.75,Fair,SYD,Autumn,138,2023-01-16
Chanel,Classic Flap Bag,Handbags,4916.0,3071.01,Unknown,Perth,Autumn,109,2023-08-20
Dior,Saddle Bag,Handbags,7161.0,3763.7,Unknown,Melbourne,Autumn,136,2024-05-15
Prada,Double Tote,Handbags,17771.0,15084.08,Unknown,Adelaide,Winter,89,2023-12-05
Gucci,Ophidia Tote,Handbags,17746.0,14037.28,poor,SYD,Winter,157,2024-04-10
Hermès,Evelyne III,Handbags,14877.0,11912.37,Unknown,Perth,Winter,172,2024-12-20
Louis Vuitton,Alma BB,Handbags,5241.0,2957.84,New,Adelaide,Winter,105,2023-09-16
Cartier,Trinity Ring,Jewelry,7192.0,5777.52,Like New,Melbourne,Winter,39,2023-12-24
Louis Vuitton,Speedy 30,Handbags,3899.0,2730.81,Good,Melbourne,Summer,16,2023-03-17
Louis Vuitton,Speedy 30,Handbags,3746.0,2551.82,New,unknown,Summer,135,2024-02-11
Rolex,Daytona,Watches,11001.0,4591.67,Unknown,Sydney,Autumn,43,2023-07-19
Gucci,Dionysus,Handbags,7591.0,5383.55,Excell,Melb,Winter,158,2024-10-15
Balenciaga,Hourglass Bag,Handbags,8432.0,6398.39,Fair,SYD,Spring,171,2023-07-31
Louis Vuitton,Capucines,Handbags,13082.0,8011.4,Unknown,SYD,Spring,121,2023-06-20
Cartier,Trinity Ring,Jewelry,6994.0,2978.89,Very Good,unknown,Summer,103,2023-10-08
Dior,Book Tote,Handbags,11562.0,9588.63,Very Good,Perth,Spring,118,2024-05-08
Cartier,Trinity Ring,Jewelry,7092.0,4664.64,Like New,Sydney,Spring,156,2023-11-20
Dior,Saddle Bag,Handbags,7207.0,4555.81,New,Adelaide,Winter,57,2023-10-21
Cartier,Panthère Watch,Jewelry,5118.0,3759.36,Like New,unknown,Autumn,118,2023-06-13
Balenciaga,Neo Classic,Handbags,13355.0,10222.04,Excell,Brisbane,Spring,18,2024-09-13
Dior,Book Tote,Handbags,11591.0,9193.79,,Melb,Summer,97,2024-06-21
Gucci,Marmont Mini,Handbags,10874.0,9452.91,Excell,Adelaide,Summer,177,2024-04-17
Hermès,Evelyne III,Handbags,14935.0,9513.41,Excell,unknown,Summer,15,2024-07-03
Dior,Saddle Bag,Handbags,7021.0,5650.09,New,SYD,Summer,88,2024-09-19
Cartier,Panthère Watch,Jewelry,5131.0,6624.06,Like New,Melbourne,Spring,151,2023-02-14
Prada,Galleria,Handbags,13073.0,5504.2,Good,Melb,Autumn,77,2024-02-04
Gucci,Dionysus,Handbags,7624.0,5093.76,Fair,Sydney,Autumn,109,2024-09-23
Hermès,Kelly 28,Handbags,17783.0,11262.18,poor,Sydney,Spring,125,2024-01-17
Louis Vuitton,Neverfull Tote,Handbags,6106.0,2536.45,Like New,unknown,Spring,69,2023-01-04
Rolex,Submariner,Watches,13766.0,5895.61,Very Good,Sydney,Winter,92,2023-12-20
Rolex,Explorer,Watches,5708.0,4018.99,New,unknown,Autumn,6,2023-01-31
Fendi,Baguette Bag,Handbags,16684.0,8780.15,New,Brisbane,Summer,156,2024-02-12
Prada,Cleo Shoulder Bag,Handbags,16591.0,10646.91,New,Perth,Winter,158,2023-03-22
Dior,Dior Caro,Handbags,19777.0,15424.65,Very Good,unknown,Spring,49,2023-01-17
Balenciaga,Hourglass Bag,Handbags,8490.0,6139.15,Fair,unknown,Spring,57,2024-08-14
Dior,Saddle Bag,Handbags,7060.0,5330.79,poor,SYD,Autumn,121,2023-06-14
Hermès,Constance,Handbags,10530.0,8401.71,Good,SYD,Spring,128,2024-05-12
Fendi,Peekaboo,Handbags,10930.0,9756.22,Fair,Sydney,Spring,60,2024-05-10
Gucci,Marmont Mini,Handbags,10791.0,5572.8,Unknown,Melbourne,Autumn,66,2023-10-17
Balenciaga,Neo Classic,Handbags,13458.0,11698.23,New,Melb,Summer,87,2023-01-16
Balenciaga,City Bag,Handbags,17624.0,7694.32,Very Good,Brisbane,Autumn,1,2023-09-26
Cartier,Love Bracelet,Jewelry,3843.0,3352.46,Very Good,Perth,Autumn,167,2023-09-23
Chanel,Gabrielle Hobo,Handbags,2173.0,1389.41,Like New,Sydney,Winter,67,2024-06-01
Cartier,Love Bracelet,Jewelry,3850.0,2921.15,Like New,Melb,Spring,8,2023-02-13
Fendi,Mon Tresor,Handbags,6730.0,2948.48,Good,SYD,Autumn,12,2024-02-25
Dior,Dior Caro,Handbags,19945.0,17304.3,New,Brisbane,Spring,98,2023-10-26
Hermès,Evelyne III,Handbags,14931.0,9143.79,Fair,Melbourne,Autumn,60,2023-02-20
Balenciaga,City Bag,Handbags,17645.0,10511.72,Unknown,Melbourne,Spring,84,2023-06-12
Balenciaga,Le Cagole,Handbags,10734.0,5073.53,Like New,SYD,Winter,152,2023-12-21
Gucci,Ophidia Tote,Handbags,17777.0,12809.73,Fair,Sydney,Summer,113,2024-03-13
Balenciaga,City Bag,Handbags,17598.0,7571.64,Excell,Brisbane,Winter,100,2024-08-07
Balenciaga,City Bag,Handbags,17629.0,15425.92,Good,Melbourne,Spring,130,2023-07-21
Chanel,Classic Flap Bag,Handbags,4956.0,3045.79,,Melb,Summer,100,2023-10-10
Rolex,Submariner,Watches,13959.0,12485.66,Fair,unknown,Spring,177,2024-02-04
Chanel,Gabrielle Hobo,Handbags,2121.0,1174.29,Fair,Brisbane,Winter,104,2024-10-10
Chanel,Gabrielle Hobo,Handbags,2241.0,1352.78,Excell,Perth,Spring,27,2023-06-02
Prada,Galleria,Handbags,13170.0,10560.91,Excell,SYD,Winter,56,2023-12-16
Louis Vuitton,Capucines,Handbags,13066.0,8828.74,Excell,Adelaide,Spring,138,2024-03-21
Balenciaga,Hourglass Bag,Handbags,8319.0,4877.19,Good,Sydney,Summer,60,2023-08-28
Balenciaga,Neo Classic,Handbags,,9158.2,Fair,Perth,Autumn,51,2024-07-19
Balenciaga,City Bag,Handbags,17603.0,8287.23,Very Good,Perth,Spring,95,2023-02-10
Prada,Cleo Shoulder Bag,Handbags,16515.0,14734.3,New,SYD,Spring,11,2024-11-02
Louis Vuitton,Capucines,Handbags,13039.0,5557.44,Very Good,unknown,Autumn,156,2023-03-13
Chanel,Boy Bag,Handbags,,2903.04,Good,Adelaide,Autumn,32,2024-10-04
Gucci,Dionysus,Handbags,7539.0,4296.47,,Brisbane,Winter,26,2023-09-26
Balenciaga,Hourglass Bag,Handbags,8421.0,11806.93,Fair,SYD,Winter,133,2023-08-16
Rolex,Submariner,Watches,,7826.65,Good,unknown,Winter,27,2024-01-30
Prada,Galleria,Handbags,13184.0,8236.55,New,Perth,Summer,72,2023-06-05
Hermès,Kelly 28,Handbags,17896.0,8527.96,poor,unknown,Winter,158,2023-07-11
Hermès,Constance,Handbags,10517.0,6502.92,Good,Perth,Winter,103,2024-01-10
Chanel,Classic Flap Bag,Handbags,4950.0,3052.88,Very Good,Brisbane,Spring,54,2023-08-06
Gucci,Dionysus,Handbags,7606.0,5002.55,Like New,Melbourne,Autumn,131,2024-04-19
Balenciaga,City Bag,Handbags,17538.0,10687.33,Good,SYD,Summer,6,2023-10-07
Hermès,Constance,Handbags,10441.0,8220.57,Good,Brisbane,Winter,165,2024-02-29
Hermès,Kelly 28,Handbags,17896.0,15712.89,Excell,Melb,Summer,178,2023-08-22
Prada,Double Tote,Handbags,17720.0,7647.73,Like New,Perth,Autumn,33,2024-01-19
Louis Vuitton,Alma BB,Handbags,5289.0,3000.41,Good,Brisbane,Winter,73,2023-07-19
Fendi,Baguette Bag,Handbags,16734.0,8418.51,Good,Adelaide,Spring,34,2024-01-08
Louis Vuitton,Neverfull Tote,Handbags,6153.0,2970.47,Fair,Perth,Spring,150,2023-10-27
Hermès,Evelyne III,Handbags,15040.0,7841.76,,Melbourne,Winter,106,2024-03-16
Chanel,Coco Handle,Handbags,,5004.37,Like New,unknown,Summer,136,2024-02-05
Cartier,Tank Watch,Jewelry,12192.0,8152.86,Very Good,SYD,Summer,156,2024-04-12
Prada,Re-Edition 2005,Handbags,17039.0,11090.82,Very Good,SYD,Autumn,54,2023-11-20
Cartier,Tank Watch,Jewelry,12058.0,6128.08,Excell,unknown,Spring,106,2024-03-02
Cartier,Panthère Watch,Jewelry,5132.0,3438.03,Very Good,Brisbane,Autumn,22,2024-02-22
Balenciaga,Le Cagole,Handbags,10641.0,5930.22,Fair,Sydney,Autumn,71,2024-07-01
Cartier,Tank Watch,Jewelry,12195.0,5159.12,Fair,Adelaide,Summer,170,2023-06-10
Rolex,Explorer,Watches,5702.0,4050.4,Very Good,Perth,Autumn,20,2024-05-30
Prada,Double Tote,Handbags,17681.0,14792.63,Good,unknown,Spring,59,2024-04-21
Dior,Saddle Bag,Handbags,7155.0,9516.1,Good,Melbourne,Spring,102,2023-02-03
Balenciaga,Neo Classic,Handbags,13413.0,7403.95,Fair,Adelaide,Winter,156,2023-06-14
Hermès,Evelyne III,Handbags,14955.0,9528.18,Excell,Sydney,Autumn,78,2023-03-22
Dior,Lady Dior,Handbags,14561.0,10153.59,Unknown,Sydney,Spring,47,2023-02-13
Prada,Re-Edition 2005,Handbags,17076.0,23060.51,Very Good,unknown,Autumn,66,2024-03-20
Louis Vuitton,Alma BB,Handbags,5299.0,2806.82,Excell,Melb,Autumn,105,2024-06-07
Hermès,Birkin 25,Handbags,17405.0,13734.42,New,Adelaide,Summer,117,2024-12-29
Hermès,Birkin 25,Handbags,17395.0,7233.76,Unknown,Sydney,Autumn,1,2023-10-16
Louis Vuitton,Capucines,Handbags,12923.0,9158.32,Like New,Sydney,Winter,10,2024-04-06
Louis Vuitton,Neverfull Tote,Handbags,6247.0,3629.46,Like New,Brisbane,Spring,142,2024-12-31
Prada,Re-Edition 2005,Handbags,17067.0,13164.63,Fair,unknown,Winter,52,2023-08-16
Hermès,Constance,Handbags,10403.0,7863.46,Very Good,Brisbane,Winter,174,2023-10-25
Prada,Galleria,Handbags,13116.0,11257.4,Good,SYD,Summer,54,2024-08-03
Fendi,Baguette Bag,Handbags,16676.0,12652.37,poor,SYD,Autumn,173,2023-09-15
Gucci,Jackie 1961,Handbags,6434.0,4363.15,Very Good,Sydney,Spring,161,2023-06-16
Cartier,Tank Watch,Jewelry,12106.0,10158.61,poor,Sydney,Summer,72,2023-02-07
Rolex,Daytona,Watches,11142.0,5743.87,Excell,Melbourne,Spring,147,2024-08-14
Hermès,Birkin 25,Handbags,17534.0,11595.26,New,Melb,Winter,49,2023-03-29
Louis Vuitton,Capucines,Handbags,13000.0,7183.95,Fair,Melb,Summer,32,2023-12-20
Dior,Saddle Bag,Handbags,7154.0,5329.34,Fair,Brisbane,Autumn,92,2024-03-30
Dior,Book Tote,Handbags,11529.0,4994.99,Very Good,Brisbane,Spring,50,2023-12-02
Balenciaga,Hourglass Bag,Handbags,8449.0,5228.84,New,Melb,Spring,32,2023-02-09
Gucci,Ophidia Tote,Handbags,17808.0,7542.09,Like New,Perth,Winter,94,2023-10-21
Chanel,Classic Flap Bag,Handbags,5032.0,2608.58,Very Good,Melbourne,Autumn,119,2023-10-13
Gucci,Jackie 1961,Handbags,6351.0,5662.37,poor,Sydney,Autumn,7,2024-04-08
Hermès,Birkin 25,Handbags,17422.0,10383.2,Like New,SYD,Spring,84,2023-06-04
Louis Vuitton,Alma BB,Handbags,5143.0,2521.95,Excell,Brisbane,Summer,64,2023-10-23
Fendi,Baguette Bag,Handbags,16671.0,9018.43,Like New,Melbourne,Winter,32,2023-05-12
Gucci,Ophidia Tote,Handbags,17791.0,10125.49,Like New,unknown,Summer,45,2023-05-13
Rolex,Daytona,Watches,11114.0,16058.79,Like New,Brisbane,Summer,52,2023-03-19
Chanel,Coco Handle,Handbags,8075.0,5200.98,Good,Perth,Winter,114,2023-03-11
Balenciaga,Le Cagole,Handbags,10794.0,6776.4,,Brisbane,Summer,139,2024-09-16
Rolex,Datejust,Watches,11676.0,5070.93,Fair,unknown,Autumn,75,2024-09-23
Balenciaga,Hourglass Bag,Handbags,8410.0,5818.96,Unknown,Perth,Summer,161,2023-01-03
Prada,Re-Edition 2005,Handbags,17065.0,14519.84,Unknown,Brisbane,Winter,15,2023-05-18
Fendi,Peekaboo,Handbags,10942.0,7225.3,poor,unknown,Winter,83,2023-02-07
Rolex,Datejust,Watches,11811.0,5126.65,poor,Sydney,Winter,41,2023-01-21
Chanel,Coco Handle,Handbags,7971.0,10898.0,Very Good,Brisbane,Summer,101,2024-02-24
Louis Vuitton,Alma BB,Handbags,5227.0,2694.27,Excell,SYD,Winter,2,2024-06-24
Dior,Lady Dior,Handbags,14431.0,9111.73,Excell,Sydney,Spring,126,2023-08-10
Hermès,Birkin 25,Handbags,17521.0,10609.3,poor,Perth,Spring,49,2024-10-02
Hermès,Evelyne III,Handbags,14964.0,13429.84,Excell,SYD,Winter,127,2023-05-11
Chanel,Gabrielle Hobo,Handbags,2279.0,1625.76,Good,Melbourne,Autumn,159,2024-03-03
Fendi,Mon Tresor,Handbags,6615.0,8956.59,Unknown,unknown,Winter,153,2023-03-05
Gucci,Marmont Mini,Handbags,,5175.16,Like New,Melbourne,Autumn,20,2023-08-30
Gucci,Dionysus,Handbags,7499.0,5089.64,Like New,Adelaide,Spring,103,2023-12-18
Fendi,Sunshine Shopper,Handbags,13371.0,7971.38,Like New,Melbourne,Summer,110,2023-12-24
Cartier,Tank Watch,Jewelry,12054.0,5353.43,Unknown,SYD,Summer,96,2023-08-05
Hermès,Kelly 28,Handbags,17861.0,23803.52,Unknown,Perth,Winter,40,2024-04-16
Gucci,Jackie 1961,Handbags,6517.0,5614.15,New,Adelaide,Autumn,55,2023-10-07
Fendi,Baguette Bag,Handbags,16706.0,13392.56,poor,Sydney,Summer,132,2023-04-19
Louis Vuitton,Speedy 30,Handbags,3890.0,3215.43,,Adelaide,Summer,116,2023-04-14
Cartier,Tank Watch,Jewelry,12044.0,9887.35,Unknown,Melb,Winter,15,2023-03-08
Dior,Lady Dior,Handbags,14513.0,6418.11,Unknown,unknown,Summer,8,2023-11-01
Dior,Lady Dior,Handbags,14525.0,11023.07,Good,Melbourne,Spring,110,2023-06-14
Hermès,Evelyne III,Handbags,15011.0,8729.5,Very Good,Melb,Summer,64,2024-11-25
Cartier,Trinity Ring,Jewelry,7148.0,4883.18,Excell,Adelaide,Winter,93,2024-11-08
Gucci,Dionysus,Handbags,7491.0,4942.47,Very Good,unknown,Winter,102,2024-09-11
Fendi,Baguette Bag,Handbags,16724.0,12505.15,Like New,Perth,Summer,36,2023-10-08
Louis Vuitton,Capucines,Handbags,13010.0,6943.91,Very Good,Brisbane,Summer,86,2023-05-12
Louis Vuitton,Capucines,Handbags,12887.0,5472.06,Good,Melbourne,Summer,17,2023-11-26
Chanel,Gabrielle Hobo,Handbags,2307.0,1646.75,New,unknown,Autumn,72,2023-10-19
Rolex,Explorer,Watches,5642.0,3390.09,Like New,Sydney,Summer,101,2024-10-13
Chanel,Coco Handle,Handbags,,3856.84,Good,Perth,Autumn,92,2024-04-02
Prada,Double Tote,Handbags,17702.0,10243.49,Unknown,Sydney,Autumn,125,2023-07-26
Cartier,Trinity Ring,Jewelry,7090.0,9378.74,New,Melbourne,Summer,76,2024-03-03
Fendi,Sunshine Shopper,Handbags,13337.0,6897.07,Unknown,Melb,Spring,47,2023-12-12
Dior,Lady Dior,Handbags,14451.0,10759.89,Very Good,unknown,Winter,37,2023-05-19
Dior,Book Tote,Handbags,11498.0,8140.09,Excell,Perth,Summer,116,2024-03-23
Dior,Saddle Bag,Handbags,7208.0,6300.44,Good,Melbourne,Winter,113,2024-10-15
Balenciaga,Neo Classic,Handbags,13322.0,5901.02,poor,Melbourne,Autumn,71,2023-07-12
Rolex,Daytona,Watches,11141.0,8107.02,Good,Adelaide,Summer,38,2024-08-14
Prada,Re-Edition 2005,Handbags,17106.0,10321.67,Good,Sydney,Summer,158,2024-05-20
Fendi,Mon Tresor,Handbags,6720.0,5641.93,New,Perth,Winter,67,2024-01-05
Fendi,Sunshine Shopper,Handbags,13300.0,6072.03,Fair,SYD,Spring,51,2024-09-30
Hermès,Kelly 28,Handbags,17959.0,10018.8,Fair,Sydney,Winter,58,2024-07-21
Louis Vuitton,Capucines,Handbags,13038.0,9014.83,Fair,Perth,Spring,107,2023-08-04
Louis Vuitton,Speedy 30,Handbags,3737.0,3035.9,Very Good,Melb,Spring,180,2024-05-04
Fendi,Mon Tresor,Handbags,6650.0,2706.0,Fair,Perth,Autumn,2,2024-11-04
Gucci,Ophidia Tote,Handbags,17668.0,13865.69,Like New,SYD,Autumn,157,2024-11-28
Louis Vuitton,Neverfull Tote,Handbags,6188.0,5063.75,Unknown,Adelaide,Winter,156,2023-07-04
Dior,Dior Caro,Handbags,19856.0,16212.47,Fair,Sydney,Spring,89,2023-02-04
Fendi,Mon Tresor,Handbags,6595.0,3424.27,Unknown,Perth,Autumn,137,2024-05-22
Hermès,Constance,Handbags,10433.0,6004.02,New,unknown,Autumn,94,2023-09-13
Fendi,Peekaboo,Handbags,11065.0,8674.07,Fair,Sydney,Winter,18,2023-10-21
Balenciaga,Le Cagole,Handbags,10774.0,7418.7,Unknown,Brisbane,Summer,42,2023-09-17
Cartier,Panthère Watch,Jewelry,5201.0,2192.39,Fair,Perth,Autumn,16,2024-06-09
Louis Vuitton,Neverfull Tote,Handbags,6270.0,4587.04,Unknown,Melbourne,Winter,93,2024-10-11
Prada,Double Tote,Handbags,17609.0,13050.8,Like New,Brisbane,Winter,123,2023-06-19
Fendi,Mon Tresor,Handbags,6760.0,5550.0,,Melb,Winter,12,2023-01-27
Prada,Galleria,Handbags,13198.0,11622.17,Fair,Melbourne,Summer,106,2024-04-07
Gucci,Ophidia Tote,Handbags,17839.0,14312.9,Excell,Melbourne,Winter,18,2023-08-17
Dior,Book Tote,Handbags,11549.0,13343.88,Good,Brisbane,Winter,108,2024-10-10
Chanel,Classic Flap Bag,Handbags,5027.0,2308.84,poor,Adelaide,Spring,32,2024-07-23
Balenciaga,Hourglass Bag,Handbags,,4752.21,Fair,SYD,Winter,160,2023-08-16
Dior,Book Tote,Handbags,11591.0,4721.4,poor,Adelaide,Winter,149,2023-02-09
Rolex,Daytona,Watches,,8865.99,New,Brisbane,Autumn,56,2024-11-10
Rolex,Daytona,Watches,11013.0,6278.91,poor,Melb,Autumn,153,2024-10-31
Louis Vuitton,Alma BB,Handbags,5286.0,3105.23,Very Good,Sydney,Spring,67,2023-02-16
Louis Vuitton,Capucines,Handbags,12943.0,8067.79,poor,Sydney,Winter,37,2023-06-27
Chanel,Classic Flap Bag,Handbags,4979.0,3083.13,poor,unknown,Spring,18,2023-08-11
Louis Vuitton,Alma BB,Handbags,5233.0,2495.24,Excell,Melb,Winter,72,2023-11-02
Gucci,Dionysus,Handbags,7659.0,3218.23,poor,Melb,Winter,112,2024-03-14
Chanel,Boy Bag,Handbags,4343.0,3458.97,Very Good,Sydney,Spring,178,2023-12-28
Dior,Dior Caro,Handbags,19829.0,16699.86,Unknown,unknown,Winter,149,2024-06-18
Gucci,Dionysus,Handbags,7519.0,4020.4,Very Good,Melbourne,Autumn,125,2023-03-21
Cartier,Panthère Watch,Jewelry,5227.0,2558.32,poor,Brisbane,Autumn,180,2023-09-07
Hermès,Kelly 28,Handbags,17830.0,10838.02,,Perth,Spring,51,2023-11-02
Rolex,Explorer,Watches,5620.0,3304.97,Very Good,Melbourne,Autumn,126,2023-08-04
Cartier,Trinity Ring,Jewelry,7190.0,6053.75,New,Melbourne,Winter,99,2024-09-02
Prada,Re-Edition 2005,Handbags,16944.0,13361.6,poor,Brisbane,Summer,108,2023-12-29
Gucci,Ophidia Tote,Handbags,17679.0,15776.64,poor,Brisbane,Spring,69,2023-05-20
Rolex,Datejust,Watches,11774.0,9491.73,Very Good,unknown,Summer,70,2024-12-10
Fendi,Peekaboo,Handbags,10934.0,7786.98,poor,Brisbane,Winter,165,2023-07-28
Cartier,Tank Watch,Jewelry,12199.0,6570.77,Fair,SYD,Autumn,63,2023-08-10
Prada,Cleo Shoulder Bag,Handbags,16658.0,9256.36,Excell,unknown,Winter,121,2024-04-18
Hermès,Constance,Handbags,10522.0,7666.7,New,Brisbane,Winter,88,2024-11-28
Gucci,Marmont Mini,Handbags,10882.0,4360.34,poor,Melbourne,Winter,22,2023-12-08
Chanel,Classic Flap Bag,Handbags,5082.0,3583.31,New,Adelaide,Summer,19,2024-01-22
Prada,Double Tote,Handbags,17666.0,8434.87,Good,Sydney,Summer,127,2024-04-28
Chanel,Classic Flap Bag,Handbags,,7231.74,New,Perth,Autumn,179,2024-11-17
Balenciaga,Hourglass Bag,Handbags,8475.0,3753.04,poor,Brisbane,Summer,159,2023-09-16
Chanel,Classic Flap Bag,Handbags,4910.0,4197.16,Excell,Sydney,Spring,110,2024-11-01
Louis Vuitton,Neverfull Tote,Handbags,6093.0,2537.44,Very Good,Adelaide,Summer,51,2024-04-11
Chanel,Classic Flap Bag,Handbags,4935.0,3679.42,Good,Melbourne,Autumn,79,2024-11-12
Chanel,Boy Bag,Handbags,4394.0,3138.37,Like New,Perth,Winter,120,2024-06-02
Cartier,Tank Watch,Jewelry,12123.0,9679.58,New,Brisbane,Summer,11,2024-08-25
Fendi,Mon Tresor,Handbags,6608.0,2887.81,poor,SYD,Summer,16,2023-03-06
Gucci,Ophidia Tote,Handbags,17808.0,14631.31,Excell,Melbourne,Summer,6,2024-10-10
Gucci,Dionysus,Handbags,7630.0,9747.71,poor,Melb,Spring,149,2024-06-11
Rolex,Submariner,Watches,13928.0,11350.78,Good,Melb,Spring,55,2024-07-13
Hermès,Evelyne III,Handbags,,13247.1,poor,SYD,Spring,156,2023-10-04
Chanel,Gabrielle Hobo,Handbags,2114.0,1686.61,Excell,Brisbane,Summer,131,2024-03-16
Louis Vuitton,Capucines,Handbags,13020.0,11293.66,Fair,Adelaide,Winter,93,2023-08-08
Hermès,Constance,Handbags,10480.0,8839.91,New,Perth,Spring,13,2024-06-27
Gucci,Ophidia Tote,Handbags,17664.0,10500.43,Like New,SYD,Spring,18,2024-10-25
Louis Vuitton,Capucines,Handbags,12978.0,8860.04,Excell,Perth,Autumn,118,2023-05-06
Dior,Dior Caro,Handbags,19846.0,10566.7,,Melb,Autumn,170,2023-09-10
Chanel,Coco Handle,Handbags,7903.0,4065.55,Very Good,Adelaide,Autumn,144,2023-12-15
Cartier,Tank Watch,Jewelry,12108.0,8636.39,Good,Melbourne,Summer,35,2023-03-22
Fendi,Baguette Bag,Handbags,16640.0,10103.65,Unknown,SYD,Spring,135,2024-09-18
Louis Vuitton,Alma BB,Handbags,5143.0,3570.24,poor,Melb,Summer,19,2024-10-05
Balenciaga,City Bag,Handbags,17618.0,15150.47,Very Good,Adelaide,Spring,174,2024-05-07
Fendi,Peekaboo,Handbags,10902.0,7597.18,Excell,Perth,Autumn,30,2024-11-23
Chanel,Gabrielle Hobo,Handbags,2169.0,1235.83,Like New,unknown,Spring,68,2024-06-12
Chanel,Gabrielle Hobo,Handbags,2244.0,1403.85,Good,Brisbane,Spring,176,2023-12-11
Balenciaga,Hourglass Bag,Handbags,8315.0,4302.69,New,Brisbane,Autumn,107,2024-09-26
Hermès,Kelly 28,Handbags,17927.0,11136.79,Good,SYD,Spring,113,2023-05-04
Cartier,Panthère Watch,Jewelry,5157.0,2239.31,Excell,Melb,Spring,63,2024-11-15
Gucci,Ophidia Tote,Handbags,17676.0,13894.78,Fair,unknown,Summer,140,2024-03-03
Rolex,Explorer,Watches,5689.0,4977.0,poor,Adelaide,Spring,142,2024-01-16
Hermès,Birkin 25,Handbags,17463.0,12170.56,Excell,SYD,Summer,111,2024-08-23
Balenciaga,City Bag,Handbags,17655.0,14143.73,Very Good,Sydney,Summer,127,2023-01-02
Cartier,Love Bracelet,Jewelry,3809.0,1642.93,New,unknown,Autumn,136,2023-10-11
Gucci,Marmont Mini,Handbags,10883.0,8162.15,Excell,Perth,Winter,112,2023-05-06
Chanel,Classic Flap Bag,Handbags,4936.0,3004.66,poor,Brisbane,Autumn,96,2024-06-12
Fendi,Sunshine Shopper,Handbags,13387.0,8596.45,,Sydney,Autumn,73,2023-01-03
Fendi,Sunshine Shopper,Handbags,13433.0,5844.24,Excell,SYD,Winter,117,2024-04-05
Chanel,Gabrielle Hobo,Handbags,2152.0,1870.1,Excell,Melb,Winter,23,2024-07-09
Chanel,Coco Handle,Handbags,7981.0,9270.83,,Brisbane,Summer,44,2023-05-09
Rolex,Datejust,Watches,11733.0,6843.07,New,Melb,Winter,5,2024-09-10
Prada,Galleria,Handbags,13071.0,8908.2,Like New,Brisbane,Winter,147,2023-07-11
Rolex,Explorer,Watches,5626.0,4596.68,Unknown,Brisbane,Summer,140,2024-12-29
Balenciaga,Le Cagole,Handbags,10822.0,7791.33,Good,SYD,Spring,137,2024-08-01
Dior,Lady Dior,Handbags,14576.0,7184.13,Unknown,Melb,Autumn,77,2023-02-25
Rolex,Daytona,Watches,11149.0,8456.99,Very Good,SYD,Autumn,169,2023-09-12
Cartier,Love Bracelet,Jewelry,3871.0,3181.37,Fair,Adelaide,Winter,48,2024-07-08
Prada,Galleria,Handbags,13247.0,11055.0,Unknown,unknown,Summer,113,2024-12-06
Gucci,Jackie 1961,Handbags,6499.0,8206.88,New,Melb,Autumn,75,2023-06-22
Balenciaga,Hourglass Bag,Handbags,8436.0,5718.0,Good,Perth,Winter,31,2023-09-19
Prada,Double Tote,Handbags,17755.0,9523.56,Very Good,Perth,Autumn,129,2024-06-01
Gucci,Ophidia Tote,Handbags,17763.0,9760.47,Like New,SYD,Winter,58,2024-04-09
Louis Vuitton,Neverfull Tote,Handbags,6163.0,3602.07,Like New,unknown,Summer,5,2024-03-21
Louis Vuitton,Alma BB,Handbags,5240.0,2234.83,Excell,Melbourne,Summer,136,2023-03-09
Balenciaga,Le Cagole,Handbags,10734.0,6798.23,Unknown,Sydney,Spring,179,2023-10-21
Rolex,Explorer,Watches,5695.0,4264.89,Excell,Melbourne,Spring,72,2023-06-18
Prada,Double Tote,Handbags,17760.0,10030.74,New,unknown,Summer,178,2023-09-26
Prada,Re-Edition 2005,Handbags,16988.0,13791.87,Like New,Melb,Winter,74,2024-10-24
Dior,Lady Dior,Handbags,14516.0,7926.23,New,Adelaide,Summer,134,2024-10-10
Chanel,Classic Flap Bag,Handbags,5087.0,2887.52,Unknown,Perth,Spring,147,2023-07-26
Hermès,Birkin 25,Handbags,17418.0,22403.66,Fair,Perth,Winter,141,2023-10-31
Fendi,Baguette Bag,Handbags,16617.0,14030.5,Unknown,Melbourne,Spring,136,2024-04-19
